baseline,language,taskset,execution,platform,seq_rand,nrow,time
ProtoBufJava,Java,false,IO,Parallel,Random,10000000,151426
ProtoBufJava,Java,false,Total,Single,Sequential,10000000,123789
ProtoBufJava,Java,true,Total,Single,Sequential,10000000,201326
ProtoBufJava,Java,false,Total,Parallel,Sequential,10000000,76504
ProtoBufJava,Java,false,Total,Single,Random,10000000,1295146
ProtoBufJava,Java,true,Total,Single,Random,10000000,1388443
ProtoBufJava,Java,false,Total,Parallel,Random,10000000,169888
ProtoBufJava,Java,false,IO,Single,Sequential,9000000,8718
ProtoBufJava,Java,true,IO,Single,Sequential,9000000,8165
ProtoBufJava,Java,false,IO,Parallel,Sequential,9000000,16860
ProtoBufJava,Java,false,IO,Single,Random,9000000,1075353
ProtoBufJava,Java,true,IO,Single,Random,9000000,1068124
ProtoBufJava,Java,false,IO,Parallel,Random,9000000,139158
ProtoBufJava,Java,false,Total,Single,Sequential,9000000,113626
ProtoBufJava,Java,true,Total,Single,Sequential,9000000,188803
ProtoBufJava,Java,false,Total,Parallel,Sequential,9000000,76815
ProtoBufJava,Java,false,Total,Single,Random,9000000,1154602
ProtoBufJava,Java,true,Total,Single,Random,9000000,1254912
ProtoBufJava,Java,false,Total,Parallel,Random,9000000,155839
ProtoBufJava,Java,false,IO,Single,Sequential,8000000,8195
ProtoBufJava,Java,true,IO,Single,Sequential,8000000,7679
ProtoBufJava,Java,false,IO,Parallel,Sequential,8000000,16773
ProtoBufJava,Java,false,IO,Single,Random,8000000,967224
ProtoBufJava,Java,true,IO,Single,Random,8000000,949338
ProtoBufJava,Java,false,IO,Parallel,Random,8000000,125018
ProtoBufJava,Java,false,Total,Single,Sequential,8000000,66840
ProtoBufJava,Java,true,Total,Single,Sequential,8000000,165158
ProtoBufJava,Java,false,Total,Parallel,Sequential,8000000,67596
ProtoBufJava,Java,false,Total,Single,Random,8000000,1026908
ProtoBufJava,Java,true,Total,Single,Random,8000000,1115781
ProtoBufJava,Java,false,Total,Parallel,Random,8000000,139008
ProtoBufJava,Java,false,IO,Single,Sequential,7000000,7669
ProtoBufJava,Java,true,IO,Single,Sequential,7000000,7199
ProtoBufJava,Java,false,IO,Parallel,Sequential,7000000,17446
ProtoBufJava,Java,false,IO,Single,Random,7000000,844038
ProtoBufJava,Java,true,IO,Single,Random,7000000,833455
ProtoBufJava,Java,false,IO,Parallel,Random,7000000,110942
ProtoBufJava,Java,false,Total,Single,Sequential,7000000,59604
ProtoBufJava,Java,true,Total,Single,Sequential,7000000,143696
ProtoBufJava,Java,false,Total,Parallel,Sequential,7000000,28271
ProtoBufJava,Java,false,Total,Single,Random,7000000,901265
ProtoBufJava,Java,true,Total,Single,Random,7000000,976530
ProtoBufJava,Java,false,Total,Parallel,Random,7000000,121484
ProtoBufJava,Java,false,IO,Single,Sequential,6000000,7283
ProtoBufJava,Java,true,IO,Single,Sequential,6000000,6786
ProtoBufJava,Java,false,IO,Parallel,Sequential,6000000,16588
ProtoBufJava,Java,false,IO,Single,Random,6000000,720915
ProtoBufJava,Java,true,IO,Single,Random,6000000,715501
ProtoBufJava,Java,false,IO,Parallel,Random,6000000,98263
ProtoBufJava,Java,false,Total,Single,Sequential,6000000,52040
ProtoBufJava,Java,true,Total,Single,Sequential,6000000,122584
ProtoBufJava,Java,false,Total,Parallel,Sequential,6000000,28093
ProtoBufJava,Java,false,Total,Single,Random,6000000,774834
ProtoBufJava,Java,true,Total,Single,Random,6000000,834581
ProtoBufJava,Java,false,Total,Parallel,Random,6000000,106704
ProtoBufJava,Java,false,IO,Single,Sequential,5000000,6663
ProtoBufJava,Java,true,IO,Single,Sequential,5000000,6100
ProtoBufJava,Java,false,IO,Parallel,Sequential,5000000,16639
ProtoBufJava,Java,false,IO,Single,Random,5000000,603203
ProtoBufJava,Java,true,IO,Single,Random,5000000,596780
ProtoBufJava,Java,false,IO,Parallel,Random,5000000,83288
ProtoBufJava,Java,false,Total,Single,Sequential,5000000,44783
ProtoBufJava,Java,true,Total,Single,Sequential,5000000,99435
ProtoBufJava,Java,false,Total,Parallel,Sequential,5000000,26028
ProtoBufJava,Java,false,Total,Single,Random,5000000,641534
ProtoBufJava,Java,true,Total,Single,Random,5000000,701869
ProtoBufJava,Java,false,Total,Parallel,Random,5000000,92802
ProtoBufJava,Java,false,IO,Single,Sequential,4000000,5587
ProtoBufJava,Java,true,IO,Single,Sequential,4000000,5767
ProtoBufJava,Java,false,IO,Parallel,Sequential,4000000,17399
ProtoBufJava,Java,false,IO,Single,Random,4000000,485399
ProtoBufJava,Java,true,IO,Single,Random,4000000,478515
ProtoBufJava,Java,false,IO,Parallel,Random,4000000,69632
ProtoBufJava,Java,false,Total,Single,Sequential,4000000,37958
ProtoBufJava,Java,true,Total,Single,Sequential,4000000,86479
ProtoBufJava,Java,false,Total,Parallel,Sequential,4000000,24802
ProtoBufJava,Java,false,Total,Single,Random,4000000,515273
ProtoBufJava,Java,true,Total,Single,Random,4000000,559594
ProtoBufJava,Java,false,Total,Parallel,Random,4000000,77630
ProtoBufJava,Java,false,IO,Single,Sequential,3000000,4814
ProtoBufJava,Java,true,IO,Single,Sequential,3000000,4871
ProtoBufJava,Java,false,IO,Parallel,Sequential,3000000,16384
ProtoBufJava,Java,false,IO,Single,Random,3000000,362309
ProtoBufJava,Java,true,IO,Single,Random,3000000,359444
ProtoBufJava,Java,false,IO,Parallel,Random,3000000,56197
ProtoBufJava,Java,false,Total,Single,Sequential,3000000,30430
ProtoBufJava,Java,true,Total,Single,Sequential,3000000,64556
ProtoBufJava,Java,false,Total,Parallel,Sequential,3000000,23149
